"EcoR_ID" "EcoR_Name" "NAME_ENGL" "disp_plot" "b_Coef" "q_Coef"
"300" 415 "Gulf_of_Venice_Drainages" "Slovenia" "5 km" -0.636053996908975 0.346071702931682
"301" 415 "Gulf_of_Venice_Drainages" "Slovenia" "10 km" -0.652497106907565 0.346798759143762
"302" 415 "Gulf_of_Venice_Drainages" "France" "0.001 km" -0.513626076308183 0.329346593174124
"303" 415 "Gulf_of_Venice_Drainages" "France" "0.1 km" -0.581020698430255 0.339547122832754
"304" 415 "Gulf_of_Venice_Drainages" "France" "0.5 km" -0.595764381404101 0.341592995376218
"305" 415 "Gulf_of_Venice_Drainages" "France" "1 km" -0.644517358799569 0.3453321992237
"306" 415 "Gulf_of_Venice_Drainages" "France" "2 km" -0.686909844192561 0.347256260831315
"307" 415 "Gulf_of_Venice_Drainages" "France" "5 km" -0.636053996908975 0.346071702931682
"308" 415 "Gulf_of_Venice_Drainages" "France" "10 km" -0.652497106907565 0.346798759143762
"309" 415 "Gulf_of_Venice_Drainages" "San Marino" "0.001 km" -0.513626076308183 0.329346593174124
"310" 415 "Gulf_of_Venice_Drainages" "San Marino" "0.1 km" -0.581020698430255 0.339547122832754
"311" 415 "Gulf_of_Venice_Drainages" "San Marino" "0.5 km" -0.595764381404101 0.341592995376218
"312" 415 "Gulf_of_Venice_Drainages" "San Marino" "1 km" -0.644517358799569 0.3453321992237
"313" 415 "Gulf_of_Venice_Drainages" "San Marino" "2 km" -0.686909844192561 0.347256260831315
"314" 415 "Gulf_of_Venice_Drainages" "San Marino" "5 km" -0.636053996908975 0.346071702931682
"315" 415 "Gulf_of_Venice_Drainages" "San Marino" "10 km" -0.652497106907565 0.346798759143762
"316" 414 "Eastern_Iberia" "Spain" "0.001 km" -0.544318847589806 0.326573678157612
"317" 414 "Eastern_Iberia" "Spain" "0.1 km" -0.606079639553233 0.337936497787316
"318" 414 "Eastern_Iberia" "Spain" "0.5 km" -0.699011644086908 0.343375196188162
"319" 414 "Eastern_Iberia" "Spain" "1 km" -0.660312354603828 0.344380496041055
"320" 414 "Eastern_Iberia" "Spain" "2 km" -0.657293776747254 0.345532749838267
"321" 414 "Eastern_Iberia" "Spain" "5 km" -0.602922883841581 0.345211424330232
"322" 414 "Eastern_Iberia" "Spain" "10 km" -0.696955992079868 0.348314044974263
"323" 414 "Eastern_Iberia" "France" "0.001 km" -0.544318847589806 0.326573678157612
"324" 414 "Eastern_Iberia" "France" "0.1 km" -0.606079639553233 0.337936497787316
"325" 414 "Eastern_Iberia" "France" "0.5 km" -0.699011644086908 0.343375196188162
"326" 414 "Eastern_Iberia" "France" "1 km" -0.660312354603828 0.344380496041055
"327" 414 "Eastern_Iberia" "France" "2 km" -0.657293776747254 0.345532749838267
"328" 414 "Eastern_Iberia" "France" "5 km" -0.602922883841581 0.345211424330232
"329" 414 "Eastern_Iberia" "France" "10 km" -0.696955992079868 0.348314044974263
"330" 414 "Eastern_Iberia" "Andorra" "0.001 km" -0.544318847589806 0.326573678157612
"331" 414 "Eastern_Iberia" "Andorra" "0.1 km" -0.606079639553233 0.337936497787316
"332" 414 "Eastern_Iberia" "Andorra" "0.5 km" -0.699011644086908 0.343375196188162
"333" 414 "Eastern_Iberia" "Andorra" "1 km" -0.660312354603828 0.344380496041055
"334" 414 "Eastern_Iberia" "Andorra" "2 km" -0.657293776747254 0.345532749838267
"335" 414 "Eastern_Iberia" "Andorra" "5 km" -0.602922883841581 0.345211424330232
"336" 414 "Eastern_Iberia" "Andorra" "10 km" -0.696955992079868 0.348314044974263
"337" 413 "Southern_Iberia" "Spain" "0.001 km" -0.481837424091858 0.32013276773481
"338" 413 "Southern_Iberia" "Spain" "0.1 km" -0.597680220577999 0.337538388511996
"339" 413 "Southern_Iberia" "Spain" "0.5 km" -0.567454898322008 0.339037213893785
"340" 413 "Southern_Iberia" "Spain" "1 km" -0.511537339311782 0.338636428425849
"341" 413 "Southern_Iberia" "Spain" "2 km" -0.428626055394955 0.336631080962696
"342" 413 "Southern_Iberia" "Spain" "5 km" -0.457500574206978 0.339750985609325
"343" 413 "Southern_Iberia" "Spain" "10 km" -0.540619148756753 0.342918609019648
"344" 413 "Southern_Iberia" "Portugal" "0.001 km" -0.481837424091858 0.32013276773481
"345" 413 "Southern_Iberia" "Portugal" "0.1 km" -0.597680220577999 0.337538388511996
"346" 413 "Southern_Iberia" "Portugal" "0.5 km" -0.567454898322008 0.339037213893785
"347" 413 "Southern_Iberia" "Portugal" "1 km" -0.511537339311782 0.338636428425849
"348" 413 "Southern_Iberia" "Portugal" "2 km" -0.428626055394955 0.336631080962696
"349" 413 "Southern_Iberia" "Portugal" "5 km" -0.457500574206978 0.339750985609325
"350" 413 "Southern_Iberia" "Portugal" "10 km" -0.540619148756753 0.342918609019648
"351" 409 "Lake_Onega_Lake_Ladoga" "Russian Federation" "0.001 km" -0.615943749219874 0.340150228724117
"352" 409 "Lake_Onega_Lake_Ladoga" "Russian Federation" "0.1 km" -0.663434505056096 0.345283815326049
"353" 409 "Lake_Onega_Lake_Ladoga" "Russian Federation" "0.5 km" -0.74877571488897 0.347854017291447
"354" 409 "Lake_Onega_Lake_Ladoga" "Russian Federation" "1 km" -0.63779364936004 0.346169102594184
"355" 409 "Lake_Onega_Lake_Ladoga" "Russian Federation" "2 km" -0.630002058287675 0.347412186920948
"356" 409 "Lake_Onega_Lake_Ladoga" "Russian Federation" "5 km" -0.661177425948916 0.348865196516351
"357" 409 "Lake_Onega_Lake_Ladoga" "Russian Federation" "10 km" -0.693385258603263 0.349902497430158
"358" 409 "Lake_Onega_Lake_Ladoga" "Finland" "0.001 km" -0.615943749219874 0.340150228724117
"359" 409 "Lake_Onega_Lake_Ladoga" "Finland" "0.1 km" -0.663434505056096 0.345283815326049
"360" 409 "Lake_Onega_Lake_Ladoga" "Finland" "0.5 km" -0.74877571488897 0.347854017291447
"361" 409 "Lake_Onega_Lake_Ladoga" "Finland" "1 km" -0.63779364936004 0.346169102594184
"362" 409 "Lake_Onega_Lake_Ladoga" "Finland" "2 km" -0.630002058287675 0.347412186920948
"363" 409 "Lake_Onega_Lake_Ladoga" "Finland" "5 km" -0.661177425948916 0.348865196516351
"364" 409 "Lake_Onega_Lake_Ladoga" "Finland" "10 km" -0.693385258603263 0.349902497430158
"365" 430 "Northern_Anatolia" "Turkey" "0.001 km" -0.403178328899165 0.315560821142975
"366" 430 "Northern_Anatolia" "Turkey" "0.1 km" -0.54575569044312 0.334341523455719
"367" 430 "Northern_Anatolia" "Turkey" "0.5 km" -0.483598431754352 0.333514302490463
"368" 430 "Northern_Anatolia" "Turkey" "1 km" -0.55957445165224 0.33933173449927
"369" 430 "Northern_Anatolia" "Turkey" "2 km" -0.585212078526685 0.342124921953648
"370" 430 "Northern_Anatolia" "Turkey" "5 km" -0.541324875361821 0.342952601776351
"371" 430 "Northern_Anatolia" "Turkey" "10 km" -0.57431705293216 0.344911956053248
"372" 416 "Italian_Peninsula_&_Islands" "Italy" "0.001 km" -0.411731032866413 0.320822261019627
"373" 416 "Italian_Peninsula_&_Islands" "Italy" "0.1 km" -0.567895153674006 0.33777146710357
"374" 416 "Italian_Peninsula_&_Islands" "Italy" "0.5 km" -0.624059416409773 0.342927661327631
"375" 416 "Italian_Peninsula_&_Islands" "Italy" "1 km" -0.625815635802282 0.344926296078667
"376" 416 "Italian_Peninsula_&_Islands" "Italy" "2 km" -0.59406445568886 0.345307515655184
"377" 416 "Italian_Peninsula_&_Islands" "Italy" "5 km" -0.606042443022828 0.34705208494284
"378" 416 "Italian_Peninsula_&_Islands" "Italy" "10 km" -0.618989609709331 0.347307767863838
"379" 416 "Italian_Peninsula_&_Islands" "France" "0.001 km" -0.411731032866413 0.320822261019627
"380" 416 "Italian_Peninsula_&_Islands" "France" "0.1 km" -0.567895153674006 0.33777146710357
"381" 416 "Italian_Peninsula_&_Islands" "France" "0.5 km" -0.624059416409773 0.342927661327631
"382" 416 "Italian_Peninsula_&_Islands" "France" "1 km" -0.625815635802282 0.344926296078667
"383" 416 "Italian_Peninsula_&_Islands" "France" "2 km" -0.59406445568886 0.345307515655184
"384" 416 "Italian_Peninsula_&_Islands" "France" "5 km" -0.606042443022828 0.34705208494284
"385" 416 "Italian_Peninsula_&_Islands" "France" "10 km" -0.618989609709331 0.347307767863838
"386" 412 "Western_Iberia" "Spain" "0.001 km" -0.512443761225668 0.325215721670771
"387" 412 "Western_Iberia" "Spain" "0.1 km" -0.620472672762298 0.338833193495626
"388" 412 "Western_Iberia" "Spain" "0.5 km" -0.646365397547593 0.3421960469903
"389" 412 "Western_Iberia" "Spain" "1 km" -0.66563176629979 0.344761706516088
"390" 412 "Western_Iberia" "Spain" "2 km" -0.691314818718409 0.34675711587786
"391" 412 "Western_Iberia" "Spain" "5 km" -0.651213729376274 0.346796037041231
"392" 412 "Western_Iberia" "Spain" "10 km" -0.676328307544522 0.348137782109128
"393" 412 "Western_Iberia" "Portugal" "0.001 km" -0.512443761225668 0.325215721670771
"394" 412 "Western_Iberia" "Portugal" "0.1 km" -0.620472672762298 0.338833193495626
"395" 412 "Western_Iberia" "Portugal" "0.5 km" -0.646365397547593 0.3421960469903
"396" 412 "Western_Iberia" "Portugal" "1 km" -0.66563176629979 0.344761706516088
"397" 412 "Western_Iberia" "Portugal" "2 km" -0.691314818718409 0.34675711587786
"398" 412 "Western_Iberia" "Portugal" "5 km" -0.651213729376274 0.346796037041231
"399" 412 "Western_Iberia" "Portugal" "10 km" -0.676328307544522 0.348137782109128
"400" 403 "Cantabric_Coast_Languedoc" "France" "0.001 km" -0.378614928023539 0.316646317168776
"401" 403 "Cantabric_Coast_Languedoc" "France" "0.1 km" -0.592472153445059 0.340085397985769
"402" 403 "Cantabric_Coast_Languedoc" "France" "0.5 km" -0.611471429668743 0.342160989163829
"403" 403 "Cantabric_Coast_Languedoc" "France" "1 km" -0.566428277035053 0.342624703383918
"404" 403 "Cantabric_Coast_Languedoc" "France" "2 km" -0.576875627670567 0.34421857367138
"405" 403 "Cantabric_Coast_Languedoc" "France" "5 km" -0.601413011770227 0.346306828852735
"406" 403 "Cantabric_Coast_Languedoc" "France" "10 km" -0.570756653712164 0.345783583928979
"407" 403 "Cantabric_Coast_Languedoc" "Spain" "0.001 km" -0.378614928023539 0.316646317168776
"408" 403 "Cantabric_Coast_Languedoc" "Spain" "0.1 km" -0.592472153445059 0.340085397985769
"409" 403 "Cantabric_Coast_Languedoc" "Spain" "0.5 km" -0.611471429668743 0.342160989163829
"410" 403 "Cantabric_Coast_Languedoc" "Spain" "1 km" -0.566428277035053 0.342624703383918
"411" 403 "Cantabric_Coast_Languedoc" "Spain" "2 km" -0.576875627670567 0.34421857367138
"412" 403 "Cantabric_Coast_Languedoc" "Spain" "5 km" -0.601413011770227 0.346306828852735
"413" 403 "Cantabric_Coast_Languedoc" "Spain" "10 km" -0.570756653712164 0.345783583928979
"414" 403 "Cantabric_Coast_Languedoc" "Andorra" "0.001 km" -0.378614928023539 0.316646317168776
"415" 403 "Cantabric_Coast_Languedoc" "Andorra" "0.1 km" -0.592472153445059 0.340085397985769
"416" 403 "Cantabric_Coast_Languedoc" "Andorra" "0.5 km" -0.611471429668743 0.342160989163829
"417" 403 "Cantabric_Coast_Languedoc" "Andorra" "1 km" -0.566428277035053 0.342624703383918
"418" 403 "Cantabric_Coast_Languedoc" "Andorra" "2 km" -0.576875627670567 0.34421857367138
"419" 403 "Cantabric_Coast_Languedoc" "Andorra" "5 km" -0.601413011770227 0.346306828852735
"420" 403 "Cantabric_Coast_Languedoc" "Andorra" "10 km" -0.570756653712164 0.345783583928979
"421" 427 "Don" "Russian Federation" "0.001 km" -0.252380115391209 NA
"422" 427 "Don" "Russian Federation" "0.1 km" -0.322228673316339 0.320369615787587
"423" 427 "Don" "Russian Federation" "0.5 km" -0.376446521679439 0.330610558580239
"424" 427 "Don" "Russian Federation" "1 km" -0.338558444610782 0.332002465221848
"425" 427 "Don" "Russian Federation" "2 km" -0.326881455072933 0.334454079457083
"426" 427 "Don" "Russian Federation" "5 km" -0.309568192431741 0.335577999420708
"427" 427 "Don" "Russian Federation" "10 km" -0.29216146478996 0.334943445070908
"428" 427 "Don" "Ukraine" "0.001 km" -0.252380115391209 NA
"429" 427 "Don" "Ukraine" "0.1 km" -0.322228673316339 0.320369615787587
"430" 427 "Don" "Ukraine" "0.5 km" -0.376446521679439 0.330610558580239
"431" 427 "Don" "Ukraine" "1 km" -0.338558444610782 0.332002465221848
"432" 427 "Don" "Ukraine" "2 km" -0.326881455072933 0.334454079457083
"433" 427 "Don" "Ukraine" "5 km" -0.309568192431741 0.335577999420708
"434" 427 "Don" "Ukraine" "10 km" -0.29216146478996 0.334943445070908
"435" 417 "Upper_Danube" "Czechia" "0.001 km" -0.503114352667937 0.328228701497961
"436" 417 "Upper_Danube" "Czechia" "0.1 km" -0.634641046508868 0.342541319368192
"437" 417 "Upper_Danube" "Czechia" "0.5 km" -0.632779026670229 0.344046304212473
"438" 417 "Upper_Danube" "Czechia" "1 km" -0.558481907425666 0.34334560808632
"439" 417 "Upper_Danube" "Czechia" "2 km" -0.62577441011058 0.346910477122102
"440" 417 "Upper_Danube" "Czechia" "5 km" -0.603745193655751 0.34703083027653
"441" 417 "Upper_Danube" "Czechia" "10 km" -0.606594961742272 0.347283598617698
"442" 417 "Upper_Danube" "Germany" "0.001 km" -0.503114352667937 0.328228701497961
"443" 417 "Upper_Danube" "Germany" "0.1 km" -0.634641046508868 0.342541319368192
"444" 417 "Upper_Danube" "Germany" "0.5 km" -0.632779026670229 0.344046304212473
"445" 417 "Upper_Danube" "Germany" "1 km" -0.558481907425666 0.34334560808632
"446" 417 "Upper_Danube" "Germany" "2 km" -0.62577441011058 0.346910477122102
"447" 417 "Upper_Danube" "Germany" "5 km" -0.603745193655751 0.34703083027653
"448" 417 "Upper_Danube" "Germany" "10 km" -0.606594961742272 0.347283598617698
"449" 417 "Upper_Danube" "Slovakia" "0.001 km" -0.503114352667937 0.328228701497961
"450" 417 "Upper_Danube" "Slovakia" "0.1 km" -0.634641046508868 0.342541319368192
"451" 417 "Upper_Danube" "Slovakia" "0.5 km" -0.632779026670229 0.344046304212473
"452" 417 "Upper_Danube" "Slovakia" "1 km" -0.558481907425666 0.34334560808632
"453" 417 "Upper_Danube" "Slovakia" "2 km" -0.62577441011058 0.346910477122102
"454" 417 "Upper_Danube" "Slovakia" "5 km" -0.603745193655751 0.34703083027653
"455" 417 "Upper_Danube" "Slovakia" "10 km" -0.606594961742272 0.347283598617698
"456" 417 "Upper_Danube" "Poland" "0.001 km" -0.503114352667937 0.328228701497961
"457" 417 "Upper_Danube" "Poland" "0.1 km" -0.634641046508868 0.342541319368192
"458" 417 "Upper_Danube" "Poland" "0.5 km" -0.632779026670229 0.344046304212473
"459" 417 "Upper_Danube" "Poland" "1 km" -0.558481907425666 0.34334560808632
"460" 417 "Upper_Danube" "Poland" "2 km" -0.62577441011058 0.346910477122102
"461" 417 "Upper_Danube" "Poland" "5 km" -0.603745193655751 0.34703083027653
"462" 417 "Upper_Danube" "Poland" "10 km" -0.606594961742272 0.347283598617698
"463" 417 "Upper_Danube" "Austria" "0.001 km" -0.503114352667937 0.328228701497961
"464" 417 "Upper_Danube" "Austria" "0.1 km" -0.634641046508868 0.342541319368192
"465" 417 "Upper_Danube" "Austria" "0.5 km" -0.632779026670229 0.344046304212473
"466" 417 "Upper_Danube" "Austria" "1 km" -0.558481907425666 0.34334560808632
"467" 417 "Upper_Danube" "Austria" "2 km" -0.62577441011058 0.346910477122102
"468" 417 "Upper_Danube" "Austria" "5 km" -0.603745193655751 0.34703083027653
"469" 417 "Upper_Danube" "Austria" "10 km" -0.606594961742272 0.347283598617698
"470" 417 "Upper_Danube" "Hungary" "0.001 km" -0.503114352667937 0.328228701497961
"471" 417 "Upper_Danube" "Hungary" "0.1 km" -0.634641046508868 0.342541319368192
"472" 417 "Upper_Danube" "Hungary" "0.5 km" -0.632779026670229 0.344046304212473
"473" 417 "Upper_Danube" "Hungary" "1 km" -0.558481907425666 0.34334560808632
"474" 417 "Upper_Danube" "Hungary" "2 km" -0.62577441011058 0.346910477122102
"475" 417 "Upper_Danube" "Hungary" "5 km" -0.603745193655751 0.34703083027653
"476" 417 "Upper_Danube" "Hungary" "10 km" -0.606594961742272 0.347283598617698
"477" 417 "Upper_Danube" "Switzerland" "0.001 km" -0.503114352667937 0.328228701497961
"478" 417 "Upper_Danube" "Switzerland" "0.1 km" -0.634641046508868 0.342541319368192
"479" 417 "Upper_Danube" "Switzerland" "0.5 km" -0.632779026670229 0.344046304212473
"480" 417 "Upper_Danube" "Switzerland" "1 km" -0.558481907425666 0.34334560808632
"481" 417 "Upper_Danube" "Switzerland" "2 km" -0.62577441011058 0.346910477122102
"482" 417 "Upper_Danube" "Switzerland" "5 km" -0.603745193655751 0.34703083027653
"483" 417 "Upper_Danube" "Switzerland" "10 km" -0.606594961742272 0.347283598617698
"484" 417 "Upper_Danube" "Slovenia" "0.001 km" -0.503114352667937 0.328228701497961
"485" 417 "Upper_Danube" "Slovenia" "0.1 km" -0.634641046508868 0.342541319368192
"486" 417 "Upper_Danube" "Slovenia" "0.5 km" -0.632779026670229 0.344046304212473
"487" 417 "Upper_Danube" "Slovenia" "1 km" -0.558481907425666 0.34334560808632
"488" 417 "Upper_Danube" "Slovenia" "2 km" -0.62577441011058 0.346910477122102
"489" 417 "Upper_Danube" "Slovenia" "5 km" -0.603745193655751 0.34703083027653
"490" 417 "Upper_Danube" "Slovenia" "10 km" -0.606594961742272 0.347283598617698
"491" 417 "Upper_Danube" "Italy" "0.001 km" -0.503114352667937 0.328228701497961
"492" 417 "Upper_Danube" "Italy" "0.1 km" -0.634641046508868 0.342541319368192
"493" 417 "Upper_Danube" "Italy" "0.5 km" -0.632779026670229 0.344046304212473
"494" 417 "Upper_Danube" "Italy" "1 km" -0.558481907425666 0.34334560808632
"495" 417 "Upper_Danube" "Italy" "2 km" -0.62577441011058 0.346910477122102
"496" 417 "Upper_Danube" "Italy" "5 km" -0.603745193655751 0.34703083027653
"497" 417 "Upper_Danube" "Italy" "10 km" -0.606594961742272 0.347283598617698
"498" 417 "Upper_Danube" "Croatia" "0.001 km" -0.503114352667937 0.328228701497961
"499" 417 "Upper_Danube" "Croatia" "0.1 km" -0.634641046508868 0.342541319368192
"500" 417 "Upper_Danube" "Croatia" "0.5 km" -0.632779026670229 0.344046304212473
"501" 417 "Upper_Danube" "Croatia" "1 km" -0.558481907425666 0.34334560808632
"502" 417 "Upper_Danube" "Croatia" "2 km" -0.62577441011058 0.346910477122102
"503" 417 "Upper_Danube" "Croatia" "5 km" -0.603745193655751 0.34703083027653
"504" 417 "Upper_Danube" "Croatia" "10 km" -0.606594961742272 0.347283598617698
"505" 417 "Upper_Danube" "Serbia" "0.001 km" -0.503114352667937 0.328228701497961
"506" 417 "Upper_Danube" "Serbia" "0.1 km" -0.634641046508868 0.342541319368192
"507" 417 "Upper_Danube" "Serbia" "0.5 km" -0.632779026670229 0.344046304212473
"508" 417 "Upper_Danube" "Serbia" "1 km" -0.558481907425666 0.34334560808632
"509" 417 "Upper_Danube" "Serbia" "2 km" -0.62577441011058 0.346910477122102
"510" 417 "Upper_Danube" "Serbia" "5 km" -0.603745193655751 0.34703083027653
"511" 417 "Upper_Danube" "Serbia" "10 km" -0.606594961742272 0.347283598617698
"512" 402 "Northern_British_Isles" "United Kingdom" "0.001 km" -0.586163336992495 0.336911304590505
"513" 402 "Northern_British_Isles" "United Kingdom" "0.1 km" -0.568914457992607 0.338901499447251
"514" 402 "Northern_British_Isles" "United Kingdom" "0.5 km" -0.704423475998692 0.346338775811408
"515" 402 "Northern_British_Isles" "United Kingdom" "1 km" -0.617371266660216 0.345128240520339
"516" 402 "Northern_British_Isles" "United Kingdom" "2 km" -0.636212459330015 0.347550203407193
"517" 402 "Northern_British_Isles" "United Kingdom" "5 km" -0.661783587019224 0.348708990235852
"518" 402 "Northern_British_Isles" "United Kingdom" "10 km" -0.676909792190887 0.349009861525927
"519" 402 "Northern_British_Isles" "Ireland" "0.001 km" -0.586163336992495 0.336911304590505
"520" 402 "Northern_British_Isles" "Ireland" "0.1 km" -0.568914457992607 0.338901499447251
"521" 402 "Northern_British_Isles" "Ireland" "0.5 km" -0.704423475998692 0.346338775811408
"522" 402 "Northern_British_Isles" "Ireland" "1 km" -0.617371266660216 0.345128240520339
"523" 402 "Northern_British_Isles" "Ireland" "2 km" -0.636212459330015 0.347550203407193
"524" 402 "Northern_British_Isles" "Ireland" "5 km" -0.661783587019224 0.348708990235852
"525" 402 "Northern_British_Isles" "Ireland" "10 km" -0.676909792190887 0.349009861525927
"526" 402 "Northern_British_Isles" "Isle of Man" "0.001 km" -0.586163336992495 0.336911304590505
"527" 402 "Northern_British_Isles" "Isle of Man" "0.1 km" -0.568914457992607 0.338901499447251
"528" 402 "Northern_British_Isles" "Isle of Man" "0.5 km" -0.704423475998692 0.346338775811408
"529" 402 "Northern_British_Isles" "Isle of Man" "1 km" -0.617371266660216 0.345128240520339
"530" 402 "Northern_British_Isles" "Isle of Man" "2 km" -0.636212459330015 0.347550203407193
"531" 402 "Northern_British_Isles" "Isle of Man" "5 km" -0.661783587019224 0.348708990235852
"532" 402 "Northern_British_Isles" "Isle of Man" "10 km" -0.676909792190887 0.349009861525927
"533" 405 "Norwegian_Sea_Drainages" "Norway" "0.001 km" -0.545618748261392 0.336768176701877
"534" 405 "Norwegian_Sea_Drainages" "Norway" "0.1 km" -0.616463028715357 0.3420775925889
"535" 405 "Norwegian_Sea_Drainages" "Norway" "0.5 km" -0.688313214656245 0.346642283722798
"536" 405 "Norwegian_Sea_Drainages" "Norway" "1 km" -0.653646326175967 0.346740447124738
"537" 405 "Norwegian_Sea_Drainages" "Norway" "2 km" -0.587816984564969 0.346338982902403
"538" 405 "Norwegian_Sea_Drainages" "Norway" "5 km" -0.651900541183108 0.348812555187419
"539" 405 "Norwegian_Sea_Drainages" "Norway" "10 km" -0.660569385683671 0.349086011485286
"540" 405 "Norwegian_Sea_Drainages" "Sweden" "0.001 km" -0.545618748261392 0.336768176701877
"541" 405 "Norwegian_Sea_Drainages" "Sweden" "0.1 km" -0.616463028715357 0.3420775925889
"542" 405 "Norwegian_Sea_Drainages" "Sweden" "0.5 km" -0.688313214656245 0.346642283722798
"543" 405 "Norwegian_Sea_Drainages" "Sweden" "1 km" -0.653646326175967 0.346740447124738
"544" 405 "Norwegian_Sea_Drainages" "Sweden" "2 km" -0.587816984564969 0.346338982902403
"545" 405 "Norwegian_Sea_Drainages" "Sweden" "5 km" -0.651900541183108 0.348812555187419
"546" 405 "Norwegian_Sea_Drainages" "Sweden" "10 km" -0.660569385683671 0.349086011485286
"547" 405 "Norwegian_Sea_Drainages" "Finland" "0.001 km" -0.545618748261392 0.336768176701877
"548" 405 "Norwegian_Sea_Drainages" "Finland" "0.1 km" -0.616463028715357 0.3420775925889
"549" 405 "Norwegian_Sea_Drainages" "Finland" "0.5 km" -0.688313214656245 0.346642283722798
"550" 405 "Norwegian_Sea_Drainages" "Finland" "1 km" -0.653646326175967 0.346740447124738
"551" 405 "Norwegian_Sea_Drainages" "Finland" "2 km" -0.587816984564969 0.346338982902403
"552" 405 "Norwegian_Sea_Drainages" "Finland" "5 km" -0.651900541183108 0.348812555187419
"553" 405 "Norwegian_Sea_Drainages" "Finland" "10 km" -0.660569385683671 0.349086011485286
"554" 410 "Volga_Ural" "Russian Federation" "0.001 km" -0.386932139803209 NA
"555" 410 "Volga_Ural" "Russian Federation" "0.1 km" -0.622778673122832 0.337994027942782
"556" 410 "Volga_Ural" "Russian Federation" "0.5 km" -0.651963666530575 0.342975976462376
"557" 410 "Volga_Ural" "Russian Federation" "1 km" -0.602562844121288 0.343668429885173
"558" 410 "Volga_Ural" "Russian Federation" "2 km" -0.614085445312379 0.3460111188674
"559" 410 "Volga_Ural" "Russian Federation" "5 km" -0.605544811275469 0.346853246499055
"560" 410 "Volga_Ural" "Russian Federation" "10 km" -0.61403063884812 0.3472944761522
"561" 408 "Southern_Baltic_Lowlands" "Russian Federation" "0.001 km" -0.357085404386385 0.317233956727636
"562" 408 "Southern_Baltic_Lowlands" "Russian Federation" "0.1 km" -0.482188503391949 0.334167508648876
"563" 408 "Southern_Baltic_Lowlands" "Russian Federation" "0.5 km" -0.658264428236319 0.343998242406627
"564" 408 "Southern_Baltic_Lowlands" "Russian Federation" "1 km" -0.604161201198037 0.344093396739059
"565" 408 "Southern_Baltic_Lowlands" "Russian Federation" "2 km" -0.522923527925655 0.343753995056955
"566" 408 "Southern_Baltic_Lowlands" "Russian Federation" "5 km" -0.535482854676358 0.345460902614617
"567" 408 "Southern_Baltic_Lowlands" "Russian Federation" "10 km" -0.556377761212773 0.346326133139608
"568" 408 "Southern_Baltic_Lowlands" "Estonia" "0.001 km" -0.357085404386385 0.317233956727636
"569" 408 "Southern_Baltic_Lowlands" "Estonia" "0.1 km" -0.482188503391949 0.334167508648876
"570" 408 "Southern_Baltic_Lowlands" "Estonia" "0.5 km" -0.658264428236319 0.343998242406627
"571" 408 "Southern_Baltic_Lowlands" "Estonia" "1 km" -0.604161201198037 0.344093396739059
"572" 408 "Southern_Baltic_Lowlands" "Estonia" "2 km" -0.522923527925655 0.343753995056955
"573" 408 "Southern_Baltic_Lowlands" "Estonia" "5 km" -0.535482854676358 0.345460902614617
"574" 408 "Southern_Baltic_Lowlands" "Estonia" "10 km" -0.556377761212773 0.346326133139608
"575" 408 "Southern_Baltic_Lowlands" "Latvia" "0.001 km" -0.357085404386385 0.317233956727636
"576" 408 "Southern_Baltic_Lowlands" "Latvia" "0.1 km" -0.482188503391949 0.334167508648876
"577" 408 "Southern_Baltic_Lowlands" "Latvia" "0.5 km" -0.658264428236319 0.343998242406627
"578" 408 "Southern_Baltic_Lowlands" "Latvia" "1 km" -0.604161201198037 0.344093396739059
"579" 408 "Southern_Baltic_Lowlands" "Latvia" "2 km" -0.522923527925655 0.343753995056955
"580" 408 "Southern_Baltic_Lowlands" "Latvia" "5 km" -0.535482854676358 0.345460902614617
"581" 408 "Southern_Baltic_Lowlands" "Latvia" "10 km" -0.556377761212773 0.346326133139608
"582" 408 "Southern_Baltic_Lowlands" "Lithuania" "0.001 km" -0.357085404386385 0.317233956727636
"583" 408 "Southern_Baltic_Lowlands" "Lithuania" "0.1 km" -0.482188503391949 0.334167508648876
"584" 408 "Southern_Baltic_Lowlands" "Lithuania" "0.5 km" -0.658264428236319 0.343998242406627
"585" 408 "Southern_Baltic_Lowlands" "Lithuania" "1 km" -0.604161201198037 0.344093396739059
"586" 408 "Southern_Baltic_Lowlands" "Lithuania" "2 km" -0.522923527925655 0.343753995056955
"587" 408 "Southern_Baltic_Lowlands" "Lithuania" "5 km" -0.535482854676358 0.345460902614617
"588" 408 "Southern_Baltic_Lowlands" "Lithuania" "10 km" -0.556377761212773 0.346326133139608
"589" 408 "Southern_Baltic_Lowlands" "Belarus" "0.001 km" -0.357085404386385 0.317233956727636
"590" 408 "Southern_Baltic_Lowlands" "Belarus" "0.1 km" -0.482188503391949 0.334167508648876
"591" 408 "Southern_Baltic_Lowlands" "Belarus" "0.5 km" -0.658264428236319 0.343998242406627
"592" 408 "Southern_Baltic_Lowlands" "Belarus" "1 km" -0.604161201198037 0.344093396739059
"593" 408 "Southern_Baltic_Lowlands" "Belarus" "2 km" -0.522923527925655 0.343753995056955
"594" 408 "Southern_Baltic_Lowlands" "Belarus" "5 km" -0.535482854676358 0.345460902614617
"595" 408 "Southern_Baltic_Lowlands" "Belarus" "10 km" -0.556377761212773 0.346326133139608
