"EcoR_ID" "EcoR_Name" "NAME_ENGL" "disp_plot" "Coef_b" "Coef_q"
"133" 424 "Aegean_Drainages" "Greece" "10 km" -0.667326004284495 0.349931908694639
"134" 422 "Vardar" "Serbia" "0.001 km" -0.764725181272257 0.340184773607664
"135" 422 "Vardar" "Serbia" "0.1 km" -0.608525317790112 0.335936497493775
"136" 422 "Vardar" "Serbia" "0.5 km" -0.752910383683516 0.343079346753992
"137" 422 "Vardar" "Serbia" "1 km" -0.680549822468158 0.342005010799326
"138" 422 "Vardar" "Serbia" "2 km" -0.750684128928287 0.344969905731039
"139" 422 "Vardar" "Serbia" "5 km" -0.840656328032797 0.349683927756206
"140" 422 "Vardar" "Serbia" "10 km" -0.828137749334619 0.350641407781473
"141" 422 "Vardar" "North Macedonia" "0.001 km" -0.764725181272257 0.340184773607664
"142" 422 "Vardar" "North Macedonia" "0.1 km" -0.608525317790112 0.335936497493775
"143" 422 "Vardar" "North Macedonia" "0.5 km" -0.752910383683516 0.343079346753992
"144" 422 "Vardar" "North Macedonia" "1 km" -0.680549822468158 0.342005010799326
"145" 422 "Vardar" "North Macedonia" "2 km" -0.750684128928287 0.344969905731039
"146" 422 "Vardar" "North Macedonia" "5 km" -0.840656328032797 0.349683927756206
"147" 422 "Vardar" "North Macedonia" "10 km" -0.828137749334619 0.350641407781473
"148" 422 "Vardar" "Greece" "0.001 km" -0.764725181272257 0.340184773607664
"149" 422 "Vardar" "Greece" "0.1 km" -0.608525317790112 0.335936497493775
"150" 422 "Vardar" "Greece" "0.5 km" -0.752910383683516 0.343079346753992
"151" 422 "Vardar" "Greece" "1 km" -0.680549822468158 0.342005010799326
"152" 422 "Vardar" "Greece" "2 km" -0.750684128928287 0.344969905731039
"153" 422 "Vardar" "Greece" "5 km" -0.840656328032797 0.349683927756206
"154" 422 "Vardar" "Greece" "10 km" -0.828137749334619 0.350641407781473
"155" 419 "Dalmatia" "Slovenia" "0.001 km" -0.226110730213671 0.307907154644218
"156" 419 "Dalmatia" "Slovenia" "0.1 km" -0.520929935764791 0.339098173301793
"157" 419 "Dalmatia" "Slovenia" "0.5 km" -0.61456882208569 0.343645459899902
"158" 419 "Dalmatia" "Slovenia" "1 km" -0.500232732617946 0.342367770208652
"159" 419 "Dalmatia" "Slovenia" "2 km" -0.466242435854339 0.342495315872155
"160" 419 "Dalmatia" "Slovenia" "5 km" -0.412996997024442 0.341986881567223
"161" 419 "Dalmatia" "Slovenia" "10 km" -0.413277686744522 0.34239748726422
"162" 419 "Dalmatia" "Italy" "0.001 km" -0.226110730213671 0.307907154644218
"163" 419 "Dalmatia" "Italy" "0.1 km" -0.520929935764791 0.339098173301793
"164" 419 "Dalmatia" "Italy" "0.5 km" -0.61456882208569 0.343645459899902
"165" 419 "Dalmatia" "Italy" "1 km" -0.500232732617946 0.342367770208652
"166" 419 "Dalmatia" "Italy" "2 km" -0.466242435854339 0.342495315872155
"167" 419 "Dalmatia" "Italy" "5 km" -0.412996997024442 0.341986881567223
"168" 419 "Dalmatia" "Italy" "10 km" -0.413277686744522 0.34239748726422
"169" 419 "Dalmatia" "Croatia" "0.001 km" -0.226110730213671 0.307907154644218
"170" 419 "Dalmatia" "Croatia" "0.1 km" -0.520929935764791 0.339098173301793
"171" 419 "Dalmatia" "Croatia" "0.5 km" -0.61456882208569 0.343645459899902
"172" 419 "Dalmatia" "Croatia" "1 km" -0.500232732617946 0.342367770208652
"173" 419 "Dalmatia" "Croatia" "2 km" -0.466242435854339 0.342495315872155
"174" 419 "Dalmatia" "Croatia" "5 km" -0.412996997024442 0.341986881567223
"175" 419 "Dalmatia" "Croatia" "10 km" -0.413277686744522 0.34239748726422
